"
                    2021-05-20
                ",燚见电影,《黑道与家族》的最后，绫野刚的女儿问小翼，我爸爸生前是个怎样的人。饰演小翼的演员回头，先是惊愕，再是温暖的笑，然后渐渐笑出眼泪。我浑身起了起皮疙瘩，日本的年轻演员都这么神了。就很厉害。,allstar50,力荐
"
                    2021-05-09
                ",张小晗,挺喜欢的，一个时代名词的逝去放于一人之上的做法整体来说是成功的。如果第三段更凌厉一点话更对我胃口。,allstar40,推荐
"
                    2021-05-18
                ",海寶貝,绫野刚的身材是真好，话说小日本子胖子确实少，电影一般般.....,allstar20,较差
"
                    2021-05-23
                ",nin,真TM狗屁不是；前一小时就是把深作欣二的无仁义掰成有仁义（还不如人干净利落风格化鲜明），就懒成这样了？反复出现在画面里的大烟囱就像导演的表现欲一样雄壮——顶出荧幕直叫人大呼受不了——后半段揪着那点小念头罗里吧嗦没完没了愈演愈烈，生平是第一次在日本片里找到了韩国片的感觉。熬到最后片子终于放完，想为这近俩小时的人生被如此耗费掉对导演说句：“都是你的错，下地狱去吧！”；唉，新片还真是不能看啊。,allstar10,很差
"
                    2021-05-09
                ",stone登坂和美,这才是绫野刚啊，我爱绫野刚,allstar30,还行
"
                    2021-05-23
                ",啸杨,深作欣二后时代黑帮片，多了一份温情,allstar40,推荐
"
                    2021-05-20
                ",我连昵称都没有,刚子永远滴神！但黑帮片还是要数北野武（。,allstar30,还行
"
                    2021-05-15
                ",森林守望者,刚子再次献上了他很棒的表演，连着看着他两部电影，一个天上一个地下，当然地下的是因为导演的问题，两部电影都是常田大希参与制作片尾曲，鼓掌👏,allstar40,推荐
"
                    2021-05-10
                ",華堅馮力士,拍出了世态炎凉的悲怆感，但可能受制于时间结构的局限，情节的展开稍显仓促，对黑帮的描述和情感抒发总是“差一口气”。从这两部戏，藤井道人的风格已鲜明。,allstar30,还行
"
                    2021-05-17
                ",布卤,说史诗有点扯了，情节简单到连古惑仔都不如啊。不过悲剧的气氛倒是渲染得不错。,allstar30,还行
"
                    2021-05-20
                ",糯米包油条,前两段处理的非常好，镜头和配乐简直舒服。但第三段太惨煽太过了，反而削弱了整个剧本。,allstar30,还行
"
                    2021-05-09
                ",驹光过隙,并没有过多激烈的黑帮打斗镜头，以时间的先后顺序呈现了一个黑帮的衰落，节奏和剧本并不是太出色，演员演技却是最大亮点。“这个世界上，没有人能够以黑帮的身份生存”,allstar40,推荐
"
                    2021-05-22
                ",漂亮的回旋踢,没内味儿,allstar30,还行
"
                    2021-05-18
                ",南之木,概括一下：大致就是一个社会孤儿的一生吧。提升一下：人总是被时代裹挟。可以算是黑帮发展史，也可以说小人物过山车式的一生，有让人嘘唏的地方，有让人同情的地方。但总的来说，男主最终死在自己兄弟的手中，也算是种荣誉吧。可吐槽的地方，黑帮混混爱上小白总是寻求母爱的结果，也许我们终其一生都在寻找母爱与父爱。一次就中还生下来，地母情节太老套。黑帮老大明知道对方会来杀他，竟然毫无保护措施，连根枪都没有，摩托两人组回来补枪也许就没有后面的悲剧大家会感谢你们。14年后出狱，带来连续的悲剧，被改变命运的人，是社会的错还是男主的错？总之，虽悲凉但也算得偿所愿吧。。。。,allstar30,还行
"
                    2021-05-16
                ",🙈🙉🙊,从辉煌中开始，却在寂寥中结束，入会仪式让人震撼不已，然后结局却出人意料。前半段黑帮时代的浪漫与后半段现实凄凉形成强烈的对比，与其说是一部黑帮挽歌，不如说是互联网时代对现实的嘲弄，这个时代已不需要黑帮，在更加快速的变革中，黑帮如同其他传统的行当一样，逐渐走向消亡，如今的年轻人比起加入黑帮，可能觉得当网红更酷吧,allstar40,推荐
"
                    2021-05-15
                ",潇然,故事发展有那么点老套……,allstar40,推荐
"
                    2021-05-08
                ",立不住,99结束结义+出正片字幕那里搭上岩代太郎的配乐wow！05到19简直断崖式落差，还换画幅，藤井导演其实只想拍19吧……太丧了。但好多地方拍得莫名MV。|山本喊yuka要电话那里才是标准ツンデレ吧。,allstar40,推荐
"
                    2021-01-30
                ",走豆球,剧本真的很差，全是固定套路，每次的小高潮都让人觉得情节老套乏味，差到拖了整个电影的后腿，剧本只值0.5星。全员演技1星，美术大赞👍🏻值1.5星，镜头，场景，灯光，背景俱佳。刚子演技太棒了，矶村作为新人也很棒加1星。,allstar40,推荐
"
                    2021-05-24
                ",Sea Monster,全片最痛台詞“你的時代結束了”,allstar30,还行
"
                    2021-05-17
                ",𝙸𝚝𝚜𝚞𝚔𝚒,虽然刚哥和尾野没什么cp感 但是刚哥太苏了我的天 一直觉得他是猫系 但是在这一部里好像狗狗啊,allstar20,较差
"
                    2021-05-16
                ",有时间就看电影,男主有点丑。故事老土有点像港产片。一般般。,allstar50,力荐
"
                    2021-05-15
                ",Zach Zhao,哪里好了呀，说是黑道电影，但是比香港的《古惑仔》和台湾的《角头》无聊多了，一点也不好看，感觉就是教育片伦理片一样，教育大家不要入黑帮，一入黑帮一辈子就完了，被永远贴上标签，比较适合1.5倍或者2倍速看,allstar40,推荐
"
                    2021-05-16
                ",痴影狂徒,"        《教父》的开篇说，我们的命运，不能总是受到那些大人物们的摆布。《黑社会》说，三百年前，他们被称为义士。《爱尔兰人》里面，垂垂老去的死硬份子，坐在轮椅里面缄默不语。轮到《黑道与家族》了，他们要成为一个大写的人。主角的隐忍和牺牲当的起这个词，所以片尾被问到：我的父亲是一个怎样的人时，仿佛那些牺牲还有一点点价值。
        当然有寄托情感的拔高和美化。而黑帮电影最独特的魅力，既有肝胆相照的豪气干云，也是热血不再的形单影只。
        随着他们逝去的，除了死亡，孤立，嘲讽，只有现代人的苟且，退让，还有逆来顺受。
        总有一天，鄙视孙悟空的大闹天宫不过是自不量力，嘲笑陈胜吴广的螳臂当车。
",allstar30,还行
"
                    2021-05-13
                ",深水酒,苍凉。 日本是合法承认黑社会存在的，但是国家抹杀了一切，黑帮老龄化严重，业务只是收取保护费，甚至不包括毒品色情业 年轻人不愿加入，黑社会没有收入，开始各种病痛，只能渔业直播为生 其实整部片不能严格算拍出来史诗的时代感，但是导演关注的跟贾科长其实有相似（全片一直有巨大的工厂烟囱，这才是被时代历史车轮碾压的人，甚至被剥夺了做人的基本尊严）我不相信大陆还拍得出黑帮片（日本黑帮的发展依据不同，全国清扫后诞生了一种原罪感），江湖儿女可能是最后了，连徐浩峰的民国都要放弃署名权，中国甚至连帮派都消失了。刚哥的层面在大陆也很难找到同龄又如此活跃的演技派，时间太残酷了，原谅他吧 ,allstar30,还行
"
                    2021-05-22
                ",尾鳍🐡,时代变迁下日本黑帮的生存困境，2019年后的部分有点拉垮。其实比较让我感动的画面是中村先绫野刚一步为成员报仇。有几个镜头不错，绫野刚帅炸了。,allstar40,推荐
"
                    2021-05-14
                ",小蜜蜂嗡嗡嗡,燃到了，黄发切换成黑发造型真是酷帅，后段煽情，但有效被煽到了……随着绫野刚的自责抽泣，我也不争气地哭了……结尾有种悲怆感，感叹世道感叹宿命,allstar40,推荐
"
                    2021-05-15
                ",吉尔莫的陀螺,非典型黑帮片，后劲儿有点大，片名应该是《不浪漫》，一场给暴力团的葬礼。全片劲儿最大的一幕是铁轨旁，两个有昭和余韵的男人厮打，停下来才发现，已经是令和了，太惨了。北野武爱好者感觉被冒犯。,allstar40,推荐
"
                    2021-05-17
                ",红烧忧郁丝,被时代遗弃的不是黑帮本身，而是不知进取不懂顺应的固守自封，转型才是王道，洗白才能持续，暴力只能伤及皮肉，资本的压榨才是灵魂暴击,allstar40,推荐
"
                    2021-05-07
                ",青山貴博,音樂好牛，一查還做過殺人回憶音樂🙏🏿,allstar50,力荐
"
                    2021-05-11
                ",仙草奶冻,绫野刚可真是太适合这种角色了,allstar50,力荐
"
                    2021-05-10
                ",捕疯捉影,黑帮都只能靠煽情活下去了？7/10,allstar30,还行
"
                    2021-05-14
                ",相见,一部底色悲凉的黑帮片才是男演员的成人礼,allstar40,推荐
"
                    2021-05-09
                ",143.,"、
最惹眼当属北面..",allstar30,还行
"
                    2021-05-15
                ",猪老三,从头苦情到尾,allstar30,还行
"
                    2021-05-10
                ",赖仁泣,最后一段拉垮了,allstar30,还行
"
                    2021-05-14
                ",火炬冰激凌,Yakuza的挽歌。我觉得某种程度上算是大洋彼岸马丁斯科塞斯《爱尔兰人》的姊妹版。,allstar50,力荐
"
                    2021-05-18
                ",啊？, yakuza life matters！,allstar50,力荐
"
                    2021-05-21
                ",列文,令和反黑教育宣传片,allstar30,还行
"
                    2021-05-21
                ",子都,"故事完整，但是就是沒用！沒有作為！！頹喪！！！
小翼~你千萬別跟這些前輩一樣！要用腦啊！！！！！",allstar40,推荐
"
                    2021-05-09
                ",饮朕止渴,一开始我的第一感觉是很想新宿白鸟，以为是致敬港片拍的类似的男主角在黑帮中的成长史，但是看了看发现有点美国往事那种记录被时代车轮碾过的黑帮发展史电影，但是跟美国往事比，这部片子居然也拍出了日系的感觉……淡淡的色调、看似血腥其实很含蓄的表述，主要是第一次看到日本的这种风格的类型片，只能说比较有意思吧，出彩倒是算不上。虽然导演对日本对有前科的人的态度戏剧化了，但是整体来说还是比较严格的。,allstar40,推荐
"
                    2021-05-24
                ",august,用时代感来展现黑帮这个“职业”在日本社会的大起大浮，从1999-2019，足见导演的野心。又从黑道延生到家族的深度，没有家庭，被社会边缘化的年轻人加入黑帮，逐渐把黑帮的老大当作自己的父亲，把其余人当作自己的兄弟，再一次见识到了导演的野心，但无论是时代感还是亲情感都只是蜻蜓点水，点到为止，完全没有深入，90年代的泡沫经济，05年的经济复苏，11年的大地震，19年的黑帮整顿等等，无论哪个时间点都没有营造出应有的时代感，家族这方面同样如此，一次为友情背锅，一次为爱情冲昏头，都完全没有说服力。有点遗憾，能力跟不上野心。,allstar30,还行
"
                    2021-05-19
                ",吸露群,人是时代的棋子，选择并不如你想象的多。人无法选择你的家庭，很多事早就注定。一句时代变了，深藏多少险恶。总有一些行业，随着时代变化而消逝。,allstar40,推荐
"
                    2021-05-15
                ",Patrick,拖沓,allstar20,较差
"
                    2021-05-11
                ",纯Jun,绫野刚有点意思的，很能抓住角色的感觉。还是，虎头蛇尾，现在故事都这么草率么？,allstar30,还行
"
                    2021-05-20
                ",悬崖上的爱,7，故事算是老生常谈，不过演员演的都挺好，为影片增色不少。,allstar30,还行
"
                    2021-05-12
                ",D-Boy1900,3.5星；虽然早就接触过日本传统黑帮衰落的信息，但相比极恶非道那种传统黑帮爽片，本片题材也算稍显突出了；曾经跋扈的债总要还，虽然想表达的内容值得探讨，不过依旧没法平衡任侠的浪漫和现实题材上的割裂，加上日本电影惯有的慢节奏在中后段让整体慢上加慢，最后略糟糕的群像戏，主角与配角之间的联系刻画过少也让几场本应该升华的感情熄火,allstar30,还行
"
                    2021-05-11
                ",盗火线,一个时代有一个时代的活法,allstar30,还行
"
                    2021-05-25
                ",Billy,拍这个的意义在于后半段，但没处理好呀……,allstar30,还行
"
                    2021-05-17
                ",看不见我,败笔在于很多剧情都与现实脱节，各种失真,allstar30,还行
"
                    2021-05-12
                ",李小胖,选取了两个黑帮组织做为对比，男主所在的组织象征着传统的黑帮，有道义，有底线，曾经随着日本战后经济的衰退而产生的灰色地带而崛起，曾经风光无限，被认为是武士精神的象征，男子汉的集合，而现在由于所坚守的东西已经不被需要而破落，只能晚上偷偷捕鱼维持，而且黑帮的身份被整个社会所鄙夷，他们早就不是黑帮了，想做回普通人却不被接受。老大説现在道义 责任都没有金钱来的重要，相对的，敌对帮派没有底线，不择手段，什么赚钱干什么，反而一路繁荣起来，还有警察做保护伞，他们一直是黑帮，但是现在的身份却已经是成功人士。电影既是对曾经风光的黑帮片的一种纪念，也是对现在日本社会风气的一种映射,allstar30,还行
"
                    2021-05-24
                ",暗地丝绒,三个孩子，追寻自己父亲的样子。燃煤发电厂终将不合时宜被废弃。,allstar40,推荐
"
                    2021-02-01
                ",。,あべのアポロシネマ  （凤仙校花与开久小野猫的黑道之旅。美女混黑道是不会有好下场的。（大雾,allstar30,还行
"
                    2021-05-18
                ",倒带,一条线是时代背景下黑道的没落史，一条线是黑道中人亦家人以及浪子的爱情故事。两条线均在套路中的可猜到一切走向，非常过时。唯一可取的就是刚子的表演了，跨越十多年的沧海桑田，层次感非常好，黑发胡茬的脸，纹身满布的身体很帅了。,allstar30,还行
"
                    2021-05-11
                ",qkdummy,黑帮生活帅不过3秒，回归现实的表达还好点，但整体比较尬。,allstar40,推荐
"
                    2021-05-12
                ",Happy Stranger,年纪大的表演很神，动作缓慢，口气也变了，精神状态也很迟钝,allstar30,还行
"
                    2021-05-12
                ",鸫不动,日本的年轻演员令人敬佩,allstar20,较差
"
                    2021-05-22
                ",晚晴先生夏雨庭,闷了吧唧毫无意义 又不东京日和 又不北野武如龙 搞屁,allstar30,还行
"
                    2021-05-17
                ",张沦,看了一半后面拉着看完了。。。黑帮片都啥年代了还这么拍。。。,allstar30,还行
"
                    2021-05-23
                ",喵了个咪的,希望过高，可能对黑道有什么误解，反正这个片子放在香港拍，不会是这样,allstar40,推荐
"
                    2021-01-10
                ",被子,3.5,allstar30,还行
"
                    2021-05-18
                ",迷宝,光说剧情其实挺俗套的，要当成黑帮片看就有种“就这点事真的值得认真拍出来吗”的感觉，但到后半部慢慢好看起来了，被时代抛弃的畸零人的个人史。绫野刚演得真好，特别有黄品源的味儿~~,allstar30,还行
"
                    2021-05-16
                ",路人甲先生,复杂的骨架只承托了单薄的血肉。,allstar40,推荐
"
                    2021-05-19
                ",下河迷人羊果朗,居下流恶归焉,allstar30,还行
"
                    2021-05-13
                ",御剑,哎我说命运啊~,allstar40,推荐
"
                    2021-05-24
                ",lv0401,出来混，迟早要还的,allstar30,还行
"
                    2021-05-11
                ",ヾ羫白の亾℡,刚哥是真的帅,allstar40,推荐
"
                    2021-01-30
                ",翠西,上周末四刷完毕，算是和山本道了别。剧本依旧减分，但我也是真的很爱黑道的演员美术灯光摄影音乐，以及你刚19岁的少年仄气、泠冽美感，25岁的荷尔蒙、黑色衬衫和全裸带着纹身的背影，双野的女儿，双野的清晨与黄昏，还有近年日影最佳片头,allstar50,力荐
"
                    2021-05-18
                ",swan,于我而言青年时代没能加入真正的黑社会真是一件遗憾的事，现在不太来得及了，有点难过。,allstar40,推荐
"
                    2021-05-12
                ",只是存在,黑道与家族 有个背景是日本的反暴力团法案，从黑帮电影角度来讲，有点像香港廉政公署成立或者90年代中期的时代背景。可以有很多的英雄迟暮很多英雄转型普通人求不得的故事。抛开背景，故事核好莱坞和香港都拍烂了，日本电影自带的慢节奏甚至成为故事的羁绊。导演应该是想到了这一点，所以用了大量的手持摄影来加快节奏，这在日本电影里实在不常见。很久没有看东亚的黑帮片了，所以看起来还是蛮爽的。,allstar50,力荐
"
                    2021-05-25
                ",江湖游客,"
前两段真是有嗨到我，尤其是刚子加入雅库扎之后，岩代太郎的配乐一起，片头字幕一出，眼泪都快煽出来了。第二段刚子的墨镜与黑发造型也是非常帅了。进入第三部分，则开始走煽情和狗血套路，煽得有点太多，反而削弱了这个片子。但是，我还是很爱这部的，刚子表现的仍然非常好，而且又帅。尾野真千子也是一如既往地让人喜欢。",allstar40,推荐
"
                    2021-05-16
                ",Cantabile,戴眼镜抽烟的刚子让人犯罪,allstar40,推荐
"
                    2021-05-17
                ",清枫夜雨,黑道衰落史，也是一个时代的落幕，曾经冷面热心江湖义气，最后潦倒落魄无人愿意相认，女友女儿不敢相聚，兄弟避之不及，黑道再无立足之地，绝望吞噬一切，打打杀杀一辈子，只不过想做一个普通人,allstar40,推荐
"
                    2021-05-08
                ",不老的李大爷耶,黑帮时代的挽歌，男主表现令人动容，但整体剧情还是落入窠臼,allstar30,还行
"
                    2021-05-15
                ",Josp,想给4星又觉得不应该 真的是太过于说教了 上次这种感觉是看九龙冰室...当你看着陈浩南不能叫陈浩南只能叫九纹龙还得瘸着腿嗝屁 那感觉...,allstar30,还行
"
                    2021-05-21
                ",倪叩先生,有的细节方面把握还不够，不过已经很优秀了，特别是绫野刚。霓虹政府这是呼吁年轻人别去压库扎呢吧,allstar40,推荐
"
                    2021-05-15
                ",m2,太套路了，所有黑帮片的套路都有了。,allstar30,还行
"
                    2021-05-17
                ",hunger,以黑之名,allstar40,推荐
"
                    2021-05-12
                ",王小支,多庆幸夜晚能看到这样一部片子，只是摧胸家里没有威士忌。,allstar50,力荐
"
                    2021-05-23
                ",Maxting,第三段有些過度煽情，但實在是太喜歡攝影、光線與色調。黑道的衰落史，其實就是整個社會價值文化的變遷史——P.S.第三段畫面比例改變很是驚喜！,allstar50,力荐
"
                    2021-05-11
                ",少吃一点,黑道消亡史,allstar30,还行
"
                    2021-05-09
                ",大非~,“出嚟行，预咗要还”。古惑仔和社团共浮沉的主题，刚哥依旧给出绝不欺场的演技。,allstar30,还行
"
                    2021-05-20
                ",蜷在贝壳里的猫,前半段很日影黑道风格，后半段有些烂尾，黑道最终的结果感觉和港片套路有些像了，缺乏了当年黑道电影的英气或者壮烈，就像一把锋利的武士刀变得又钝又锈迹斑斑的感觉，可惜了。,allstar30,还行
